'y-axis saved as y
'x,ear_i_0fillin_inbi_032821.xy,Bkg,Ycalc,Diff,Structure
44.22,38,37.3606925,38.6450504,-0.645050417,38.6450504
44.235,38,37.3385431,38.7106653,-0.710665275,38.7106653
44.25,38,37.31643,38.7855927,-0.785592671,38.7855927
44.265,30,37.294353,38.8711771,-8.87117714,38.8711771
44.28,32,37.2723123,38.9690238,-6.96902384,38.9690238
44.295,38,37.2503077,39.1014974,-1.10149744,39.1014974
44.31,40,37.2283393,39.2304026,0.769597359,39.2304026
44.325,35,37.2064069,39.3785749,-4.37857491,39.3785749
44.34,38,37.1845106,39.5494168,-1.54941676,39.5494168
44.355,34,37.1626502,39.7470958,-5.74709584,39.7470958
44.37,32,37.1408259,39.9767956,-7.97679562,39.9767956
44.385,40,37.1190375,40.2449828,-0.244982833,40.2449828
44.4,37,37.097285,40.5598521,-3.55985206,40.5598521
44.415,38,37.0755683,40.931848,-2.93184802,40.931848
44.43,51,37.0538875,41.3745033,9.62549666,41.3745033
44.445,47,37.0322425,41.9055141,5.09448594,41.9055141
44.46,48,37.0106333,42.548449,5.45155096,42.548449
44.475,45,36.9890597,43.335237,1.664763,43.335237
44.49,46,36.9675219,44.3107033,1.68929665,44.3107033
44.505,46,36.9460197,45.5419098,0.458090168,45.5419098
44.52,44,36.9245532,47.1418634,-3.14186343,47.1418634
44.535,46,36.9031222,49.3301475,-3.33014753,49.3301475
44.55,49,36.8817268,52.5731044,-3.57310441,52.5731044
44.565,52,36.8603669,57.8442435,-5.84424348,57.8442435
44.58,78,36.8390425,66.9606266,11.0393734,66.9606266
44.595,97,36.8177535,82.7361678,14.2638322,82.7361678
44.61,141,36.7964999,108.464661,32.5353388,108.464661
44.625,213,36.7752818,146.339337,66.660663,146.339337
44.64,275,36.7540989,194.90116,80.0988404,194.90116
44.655,271,36.7329513,245.624646,25.375354,245.624646
44.67,265,36.711839,279.813076,-14.8130765,279.813076
44.685,260,36.690762,277.062213,-17.0622128,277.062213
44.7,209,36.6697201,239.27079,-30.2707901,239.27079
44.715,174,36.6487134,187.946051,-13.946051,187.946051
44.73,162,36.6277418,140.466485,21.5335149,140.466485
44.745,157,36.6068053,104.189464,52.8105359,104.189464
44.76,123,36.5859039,79.9150322,43.0849678,79.9150322
44.775,145,36.5650375,65.173371,79.826629,65.173371
44.79,110,36.544206,56.6690219,53.3309781,56.6690219
44.805,76,36.5234095,51.7100198,24.2899802,51.7100198
44.82,49,36.5026479,48.6087175,0.391282495,48.6087175
44.835,54,36.4819212,46.4779163,7.52208372,46.4779163
44.85,51,36.4612294,44.8963231,6.10367692,44.8963231
44.865,37,36.4405723,43.6642767,-6.66427666,43.6642767
44.88,35,36.41995,42.6772478,-7.67724779,42.6772478
44.895,49,36.3993624,41.8720089,7.12799113,41.8720089
44.91,45,36.3788095,41.2058485,3.79415149,41.2058485
44.925,44,36.3582913,40.6481419,3.35185808,40.6481419
44.94,43,36.3378077,40.1762368,2.82376319,40.1762368
44.955,47,36.3173587,39.7730731,7.22692686,39.7730731
44.97,40,36.2969443,39.4255975,0.574402483,39.4255975
44.985,46,36.2765644,39.1237095,6.87629053,39.1237095
45,32,36.2562189,38.8594851,-6.8594851,38.8594851
45.015,34,36.2359079,38.6266578,-4.62665775,38.6266578
45.03,34,36.2156313,38.4202077,-4.42020766,38.4202077
45.045,42,36.1953891,38.2360921,3.76390787,38.2360921
45.06,41,36.1751812,38.0710152,2.92898477,38.0710152
45.075,40,36.1550077,37.9222823,2.07771774,37.9222823
45.09,42,36.1348684,37.7876633,4.21233673,37.7876633
45.105,39,36.1147633,37.6653125,1.33468753,37.6653125
45.12,45,36.0946924,37.5536833,7.44631669,37.5536833
45.135,58,36.0746557,37.4514833,20.5485167,37.4514833
45.15,42,36.0546531,37.3576185,4.64238149,37.3576185
45.165,34,36.0346846,37.2711687,-3.27116873,37.2711687
45.18,36,36.0147502,37.1913495,-1.19134945,37.1913495
45.195,48,35.9948498,37.1174988,10.8825012,37.1174988
45.21,46,35.9749833,37.0490506,8.95094944,37.0490506
45.225,44,35.9551508,36.9855284,7.01447161,36.9855284
45.24,42,35.9353522,36.9265258,5.07347422,36.9265258
45.255,42,35.9155875,36.871705,5.12829498,36.871705
45.27,44,35.8958566,36.8207818,7.17921823,36.8207818
45.285,42,35.8761595,36.7735276,5.22647244,36.7735276
45.3,45,35.8564962,36.7297573,8.2702427,36.7297573
45.315,42,35.8368666,36.6893349,5.31066511,36.6893349
45.33,30,35.8172707,36.6521628,-6.65216281,36.6521628
45.345,46,35.7977085,36.6181907,9.38180926,36.6181907
45.36,47,35.7781799,36.5874068,10.4125932,36.5874068
45.375,47,35.7586849,36.55985,10.44015,36.55985
45.39,50,35.7392234,36.5356027,13.4643973,36.5356027
45.405,48,35.7197955,36.5148083,11.4851917,36.5148083
45.42,47,35.700401,36.4976658,10.5023342,36.4976658
45.435,49,35.68104,36.4844551,12.5155449,36.4844551
45.45,38,35.6617123,36.4755342,1.52446579,36.4755342
45.465,38,35.6424181,36.4713776,1.52862244,36.4713776
45.48,41,35.6231572,36.472579,4.52742103,36.472579
45.495,40,35.6039295,36.4799112,3.52008879,36.4799112
45.51,39,35.5847352,36.4943412,2.50565881,36.4943412
45.525,45,35.5655741,36.5171279,8.4828721,36.5171279
45.54,36,35.5464461,36.5498648,-0.549864848,36.5498648
45.555,32,35.5273513,36.5946521,-4.59465211,36.5946521
45.57,38,35.5082897,36.6542089,1.3457911,36.6542089
45.585,39,35.4892611,36.7322387,2.26776132,36.7322387
45.6,41,35.4702656,36.8338629,4.16613709,36.8338629
45.615,43,35.451303,36.9669456,6.0330544,36.9669456
45.63,41,35.4323735,37.144771,3.855229,37.144771
45.645,43,35.4134769,37.3929644,5.60703563,37.3929644
45.66,38,35.3946132,37.762809,0.237191022,37.762809
45.675,38,35.3757824,38.3555149,-0.355514882,38.3555149
45.69,40,35.3569843,39.3507937,0.649206294,39.3507937
45.705,43,35.3382191,41.028252,1.97174799,41.028252
45.72,43,35.3194867,43.7382093,-0.738209325,43.7382093
45.735,49,35.300787,47.8035414,1.19645864,47.8035414
45.75,54,35.2821199,53.3255886,0.674411429,53.3255886
45.765,61,35.2634855,59.9546793,1.04532068,59.9546793
45.78,81,35.2448837,66.6147073,14.3852927,66.6147073
45.795,70,35.2263145,71.3201279,-1.32012786,71.3201279
45.81,79,35.2077779,71.9047204,7.09527959,71.9047204
45.825,75,35.1892737,68.0268798,6.97312018,68.0268798
45.84,61,35.1708021,61.5953805,-0.595380503,61.5953805
45.855,58,35.1523628,54.7732294,3.2267706,54.7732294
45.87,52,35.133956,48.8628467,3.13715331,48.8628467
45.885,50,35.1155815,44.3750865,5.62491351,44.3750865
45.9,49,35.0972393,41.2962073,7.70379268,41.2962073
45.915,46,35.0789295,39.342175,6.65782496,39.342175
45.93,48,35.0606518,38.1541211,9.84587892,38.1541211
45.945,46,35.0424064,37.4306849,8.56931511,37.4306849
45.96,36,35.0241932,36.9666598,-0.966659769,36.9666598
45.975,36,35.0060121,36.644085,-0.644084977,36.644085
45.99,32,34.9878632,36.4013274,-4.40132738,36.4013274
46.005,42,34.9697463,36.2080023,5.79199767,36.2080023
46.02,46,34.9516614,36.048405,9.95159501,36.048405
46.035,46,34.9336086,35.7673099,10.2326901,35.7673099
46.05,46,34.9155877,35.6549066,10.3450934,35.6549066
46.065,44,34.8975987,35.5575307,8.44246931,35.5575307
46.08,40,34.8796416,35.4721715,4.52782847,35.4721715
46.095,39,34.8617164,35.3965709,3.60342908,35.3965709
46.11,36,34.843823,35.3289482,0.671051835,35.3289482
46.125,40,34.8259614,35.267931,4.73206901,35.267931
46.14,36,34.8081315,35.2124099,0.787590078,35.2124099
46.155,39,34.7903334,35.1615141,3.83848589,35.1615141
46.17,37,34.7725669,35.1145248,1.88547523,35.1145248
46.185,37,34.754832,35.0708691,1.92913092,35.0708691
46.2,38,34.7371288,35.0300657,2.96993434,35.0300657
46.215,39,34.7194571,34.9917259,4.0082741,34.9917259
46.23,37,34.7018169,34.955518,2.04448201,34.955518
46.245,39,34.6842083,34.9211712,4.07882884,34.9211712
46.26,41,34.6666311,34.8884509,6.11154912,34.8884509
46.275,36,34.6490853,34.857164,1.14283601,34.857164
46.29,37,34.6315709,34.827141,2.17285897,34.827141
46.305,34,34.6140878,34.7982413,-0.798241348,34.7982413
46.32,36,34.5966361,34.7703401,1.22965992,34.7703401
46.335,40,34.5792156,34.7433329,5.25666712,34.7433329
46.35,41,34.5618264,34.7171262,6.28287385,34.7171262
46.365,41,34.5444684,34.6916412,6.30835877,34.6916412
46.38,40,34.5271415,34.6668068,5.33319318,34.6668068
46.395,48,34.5098458,34.6425627,13.3574373,34.6425627
46.41,42,34.4925812,34.6188539,7.38114607,34.6188539
46.425,33,34.4753476,34.5956337,-1.59563373,34.5956337
46.44,42,34.458145,34.5728591,7.42714091,34.5728591
46.455,46,34.4409734,34.5504934,11.4495066,34.5504934
46.47,35,34.4238328,34.5285025,0.471497491,34.5285025
46.485,32,34.4067231,34.5068574,-2.50685745,34.5068574
46.5,39,34.3896443,34.485531,4.51446904,34.485531
46.515,47,34.3725963,34.4644997,12.5355003,34.4644997
46.53,35,34.3555791,34.4437418,0.556258211,34.4437418
46.545,34,34.3385926,34.4232383,-0.423238287,34.4232383
46.56,41,34.3216369,34.4029713,6.59702868,34.4029713
46.575,40,34.3047119,34.3829255,5.6170745,34.3829255
46.59,36,34.2878176,34.3630861,1.63691386,34.3630861
46.605,30,34.2709538,34.3434406,-4.34344058,34.3434406
46.62,38,34.2541207,34.3239767,3.67602333,34.3239767
46.635,38,34.2373181,34.3046839,3.69531608,34.3046839
46.65,40,34.220546,34.2855522,5.71444781,34.2855522
46.665,41,34.2038044,34.2665728,6.73342725,34.2665728
46.68,45,34.1870932,34.2477371,10.7522629,34.2477371
46.695,40,34.1704124,34.2290379,5.7709621,34.2290379
46.71,34,34.153762,34.210468,-0.210467961,34.210468
46.725,32,34.137142,34.1920211,-2.19202111,34.1920211
46.74,32,34.1205522,34.1736912,-2.17369124,34.1736912
46.755,33,34.1039926,34.1554731,-1.15547309,34.1554731
46.77,40,34.0874633,34.1373615,5.86263853,34.1373615
46.785,41,34.0709642,34.1193519,6.88064811,34.1193519
46.8,39,34.0544952,34.1014399,4.89856012,34.1014399
46.815,36,34.0380564,34.0836216,1.91637841,34.0836216
46.83,35,34.0216476,34.0658932,0.934106819,34.0658932
46.845,38,34.0052688,34.0482513,3.95174867,34.0482513
46.86,38,33.9889201,34.0306927,3.9693073,34.0306927
46.875,41,33.9726013,34.0132144,6.98678558,34.0132144
46.89,36,33.9563124,33.9958136,2.0041864,33.9958136
46.905,44,33.9400534,33.9784877,10.0215123,33.9784877
46.92,29,33.9238243,33.9612343,-4.9612343,33.9612343
46.935,32,33.907625,33.9440511,-1.9440511,33.9440511
46.95,36,33.8914555,33.9269359,2.07306407,33.9269359
46.965,37,33.8753158,33.9098869,3.09011313,33.9098869
46.98,36,33.8592057,33.892902,2.10709802,33.892902
46.995,40,33.8431253,33.8759796,6.12402044,33.8759796
47.01,37,33.8270746,33.8591179,3.1408821,33.8591179
47.025,45,33.8110534,33.8423155,11.1576845,33.8423155
47.04,39,33.7950618,33.8255709,5.17442914,33.8255709
47.055,36,33.7790998,33.8088826,2.19111736,33.8088826
47.07,41,33.7631672,33.7922495,7.20775051,33.7922495
47.085,38,33.7472641,33.7756702,4.22432977,33.7756702
47.1,36,33.7313904,33.7591437,2.24085633,33.7591437
47.115,30,33.7155461,33.7426687,-3.74266875,33.7426687
47.13,38,33.6997311,33.7262444,4.27375561,33.7262444
47.145,35,33.6839455,33.7098697,1.29013034,33.7098697
47.16,35,33.6681891,33.6935436,1.30645642,33.6935436
47.175,36,33.6524619,33.6772653,2.32273467,33.6772653
47.19,30,33.636764,33.661034,-3.66103402,33.661034
47.205,46,33.6210952,33.6448489,12.3551511,33.6448489
47.22,43,33.6054555,33.6287092,9.37129081,33.6287092
47.235,40,33.5898449,33.6126142,6.3873858,33.6126142
47.25,26,33.5742634,33.5965632,-7.59656322,33.5965632
47.265,35,33.5587109,33.5805556,1.41944436,33.5805556
47.28,35,33.5431874,33.5645908,1.4354092,33.5645908
47.295,41,33.5276928,33.5486682,7.45133185,33.5486682
47.31,45,33.5122271,33.5327871,11.4672129,33.5327871
47.325,36,33.4967903,33.4967903,2.50320973,33.4967903
47.34,42,33.4813823,33.4813823,8.51861771,33.4813823
47.355,42,33.4660031,33.4660031,8.5339969,33.4660031
47.37,34,33.4506527,33.4506527,0.549347324,33.4506527
47.385,35,33.435331,33.435331,1.56466903,33.435331
47.4,39,33.420038,33.420038,5.57996205,33.420038
47.415,29,33.4047736,33.4047736,-4.40477359,33.4047736
47.43,31,33.3895378,33.3895378,-2.38953783,33.3895378
47.445,38,33.3743307,33.3743307,4.62566935,33.3743307
47.46,35,33.359152,33.359152,1.64084798,33.359152
47.475,29,33.3440019,33.3440019,-4.34400188,33.3440019
47.49,38,33.3288802,33.3288802,4.67111978,33.3288802
47.505,36,33.313787,33.313787,2.68621302,33.313787
47.52,37,33.2987221,33.2987221,3.70127786,33.2987221
47.535,41,33.2836857,33.2836857,7.71631435,33.2836857
47.55,41,33.2686775,33.2686775,7.73132251,33.2686775
47.565,39,33.2536976,33.2536976,5.74630239,33.2536976
47.58,40,33.238746,33.238746,6.76125403,33.238746
47.595,33,33.2238225,33.2238225,-0.22382255,33.2238225
47.61,35,33.2089273,33.2089273,1.7910727,33.2089273
47.625,41,33.1940602,33.1940602,7.80593981,33.1940602
47.64,40,33.1792212,33.1792212,6.82077882,33.1792212
47.655,34,33.1644102,33.1644102,0.835589765,33.1644102
47.67,30,33.1496273,33.1496273,-3.14962732,33.1496273
47.685,38,33.1348724,33.1348724,4.86512761,33.1348724
47.7,38,33.1201454,33.1201454,4.87985458,33.1201454
47.715,47,33.1054464,33.1054464,13.8945536,33.1054464
47.73,35,33.0907752,33.0907752,1.90922481,33.0907752
47.745,43,33.0761319,33.0761319,9.92386814,33.0761319
47.76,37,33.0615163,33.0615163,3.93848366,33.0615163
47.775,42,33.0469286,33.0469286,8.9530714,33.0469286
47.79,35,33.0323686,33.0323686,1.96763142,33.0323686
47.805,28,33.0178363,33.0178363,-5.01783627,33.0178363
47.82,38,33.0033316,33.0033316,4.99666839,33.0033316
47.835,35,32.9888546,32.9888546,2.01114542,32.9888546
47.85,36,32.9744051,32.9744051,3.02559486,32.9744051
47.865,40,32.9599833,32.9599833,7.04001675,32.9599833
47.88,32,32.9455889,32.9455889,-0.945588876,32.9455889
47.895,26,32.931222,32.931222,-6.93122198,32.931222
47.91,28,32.9168825,32.9168825,-4.91688253,32.9168825
47.925,34,32.9025705,32.9025705,1.09742952,32.9025705
47.94,28,32.8882858,32.8882858,-4.8882858,32.8882858
47.955,38,32.8740284,32.8740284,5.12597155,32.8740284
47.97,35,32.8597984,32.8597984,2.14020161,32.8597984
47.985,29,32.8455956,32.8455956,-3.8455956,32.8455956
48,38,32.83142,32.83142,5.16857998,32.83142
48.015,33,32.8172716,32.8172716,0.182728367,32.8172716
48.03,31,32.8031504,32.8031504,-1.80315039,32.8031504
48.045,36,32.7890563,32.7890563,3.21094374,32.7890563
48.06,27,32.7749892,32.7749892,-5.77498921,32.7749892
48.075,26,32.7609492,32.7609492,-6.7609492,32.7609492
48.09,35,32.7469362,32.7469362,2.25306382,32.7469362
48.105,34,32.7329501,32.7329501,1.26704986,32.7329501
48.12,32,32.718991,32.718991,-0.718991018,32.718991
48.135,26,32.7050588,32.7050588,-6.70505879,32.7050588
48.15,29,32.6911534,32.6911534,-3.69115342,32.6911534
48.165,36,32.6772749,32.6772749,3.32272513,32.6772749
48.18,35,32.6634231,32.6634231,2.3365769,32.6634231
48.195,37,32.6495981,32.6495981,4.35040193,32.6495981
48.21,38,32.6357998,32.6357998,5.36420025,32.6357998
48.225,40,32.6220281,32.6220281,7.37797189,32.6220281
48.24,29,32.6082831,32.6082831,-3.6082831,32.6082831
48.255,34,32.5945647,32.5945647,1.40543531,32.5945647
48.27,50,32.5808728,32.5808728,17.4191272,32.5808728
48.285,25,32.5672075,32.5672075,-7.56720752,32.5672075
48.3,21,32.5535687,32.5535687,-11.5535687,32.5535687
48.315,31,32.5399563,32.5399563,-1.5399563,32.5399563
48.33,30,32.5263703,32.5263703,-2.52637033,32.5263703
48.345,35,32.5128107,32.5128107,2.48718926,32.5128107
48.36,35,32.4992775,32.4992775,2.50072251,32.4992775
48.375,43,32.4857706,32.4857706,10.5142294,32.4857706
48.39,36,32.4722899,32.4722899,3.52771012,32.4722899
48.405,26,32.4588354,32.4588354,-6.45883544,32.4588354
48.42,31,32.4454072,32.4454072,-1.44540719,32.4454072
48.435,30,32.4320051,32.4320051,-2.43200511,32.4320051
48.45,29,32.4186291,32.4186291,-3.41862914,32.4186291
48.465,43,32.4052793,32.4052793,10.5947207,32.4052793
48.48,39,32.3919554,32.3919554,6.60804457,32.3919554
48.495,34,32.3786576,32.3786576,1.62134239,32.3786576
48.51,30,32.3653858,32.3653858,-2.36538577,32.3653858
48.525,36,32.3521399,32.3521399,3.64786013,32.3521399
48.54,39,32.3389199,32.3389199,6.66108014,32.3389199
48.555,37,32.3257257,32.3257257,4.67427427,32.3257257
48.57,42,32.3125574,32.3125574,9.68744258,32.3125574
48.585,36,32.2994149,32.2994149,3.7005851,32.2994149
48.6,35,32.2862981,32.2862981,2.71370186,32.2862981
48.615,38,32.2732071,32.2732071,5.7267929,32.2732071
48.63,37,32.2601417,32.2601417,4.73985826,32.2601417
48.645,35,32.247102,32.247102,2.75289798,32.247102
48.66,35,32.2340879,32.2340879,2.76591208,32.2340879
48.675,34,32.2210994,32.2210994,1.77890062,32.2210994
48.69,37,32.2081364,32.2081364,4.79186361,32.2081364
48.705,38,32.1951989,32.1951989,5.80480111,32.1951989
48.72,39,32.1822868,32.1822868,6.81771315,32.1822868
48.735,38,32.1694002,32.1694002,5.83059976,32.1694002
48.75,38,32.156539,32.156539,5.84346099,32.156539
48.765,35,32.1437031,32.1437031,2.85629686,32.1437031
48.78,50,32.1308926,32.1308926,17.8691074,32.1308926
48.795,37,32.1181073,32.1181073,4.88189269,32.1181073
48.81,36,32.1053473,32.1053473,3.89465273,32.1053473
48.825,31,32.0926124,32.0926124,-1.09261244,32.0926124
48.84,48,32.0799028,32.0799028,15.9200972,32.0799028
48.855,41,32.0672183,32.0672183,8.93278175,32.0672183
48.87,41,32.0545588,32.0545588,8.94544118,32.0545588
48.885,36,32.0419244,32.0419244,3.95807555,32.0419244
48.9,36,32.0293151,32.0293151,3.9706849,32.0293151
48.915,37,32.0167307,32.0167307,4.98326927,32.0167307
48.93,34,32.0041713,32.0041713,1.99582869,32.0041713
48.945,34,31.9916368,31.9916368,2.00836319,31.9916368
48.96,35,31.9791272,31.9791272,3.02087282,31.9791272
48.975,41,31.9666424,31.9666424,9.03335761,31.9666424
48.99,33,31.9541824,31.9541824,1.0458176,31.9541824
49.005,35,31.9417472,31.9417472,3.05825283,31.9417472
49.02,39,31.9293367,31.9293367,7.07066332,31.9293367
49.035,32,31.9169509,31.9169509,0.0830491207,31.9169509
49.05,40,31.9045897,31.9045897,8.09541027,31.9045897
49.065,33,31.8922532,31.8922532,1.10774679,31.8922532
49.08,38,31.8799413,31.8799413,6.12005874,31.8799413
49.095,33,31.8676539,31.8676539,1.13234613,31.8676539
49.11,37,31.855391,31.855391,5.14460902,31.855391
49.125,41,31.8431526,31.8431526,9.15684744,31.8431526
49.14,37,31.8309386,31.8309386,5.16906142,31.8309386
49.155,40,31.818749,31.818749,8.181251,31.818749
49.17,39,31.8065838,31.8065838,7.19341622,31.8065838
49.185,43,31.7944429,31.7944429,11.2055571,31.7944429
49.2,40,31.7823263,31.7823263,8.21767371,31.7823263
49.215,32,31.7702339,31.7702339,0.229766065,31.7702339
49.23,46,31.7581658,31.7581658,14.2418342,31.7581658
49.245,32,31.7461218,31.7461218,0.253878153,31.7461218
49.26,35,31.734102,31.734102,3.26589796,31.734102
49.275,34,31.7221063,31.7221063,2.27789367,31.7221063
49.29,33,31.7101347,31.7101347,1.2898653,31.7101347
49.305,35,31.6981871,31.6981871,3.30181291,31.6981871
49.32,34,31.6862635,31.6862635,2.31373651,31.6862635
49.335,41,31.6743638,31.6743638,9.32563616,31.6743638
49.35,38,31.6624881,31.6624881,6.33751188,31.6624881
49.365,24,31.6506363,31.7207557,-7.72075567,31.7207557
49.38,25,31.6388083,31.7098725,-6.70987252,31.7098725
49.395,28,31.6270041,31.6990323,-3.69903232,31.6990323
49.41,32,31.6152237,31.6882357,0.311764289,31.6882357
49.425,35,31.6034671,31.6774831,3.32251695,31.6774831
49.44,34,31.5917341,31.666775,2.33322498,31.666775
49.455,31,31.5800248,31.656112,-0.656111998,31.656112
49.47,38,31.5683392,31.6454947,6.35450528,31.6454947
49.485,26,31.5566771,31.6349236,-5.63492359,31.6349236
49.5,34,31.5450386,31.6243994,2.37560059,31.6243994
49.515,29,31.5334236,31.6139226,-2.61392261,31.6139226
49.53,22,31.5218321,31.603494,-9.60349405,31.603494
49.545,26,31.5102641,31.5931142,-5.5931142,31.5931142
49.56,36,31.4987195,31.582784,4.41721602,31.582784
49.575,34,31.4871982,31.5725039,2.42749609,31.5725039
49.59,26,31.4757003,31.562275,-5.56227496,31.562275
49.605,31,31.4642256,31.5520977,-0.552097719,31.5520977
49.62,34,31.4527743,31.5419732,2.45802678,31.5419732
49.635,28,31.4413462,31.5319021,-3.5319021,31.5319021
49.65,33,31.4299412,31.5218855,1.47811452,31.5218855
49.665,43,31.4185594,31.511924,11.488076,31.511924
49.68,41,31.4072008,31.502019,9.497981,31.502019
49.695,36,31.3958652,31.4921711,4.5078289,31.4921711
49.71,33,31.3845526,31.4823817,1.51761834,31.4823817
49.725,27,31.3732631,31.4726515,-4.47265147,31.4726515
49.74,32,31.3619965,31.462982,0.537018031,31.462982
49.755,32,31.3507529,31.453374,0.546625971,31.453374
49.77,24,31.3395322,31.4438292,-7.44382918,31.4438292
49.785,27,31.3283343,31.4343484,-4.4343484,31.4343484
49.8,26,31.3171593,31.4249333,-5.42493334,31.4249333
49.815,32,31.3060071,31.4155851,0.584414936,31.4155851
49.83,36,31.2948776,31.4063054,4.59369464,31.4063054
49.845,37,31.2837708,31.3970954,5.60290461,31.3970954
49.86,41,31.2726867,31.3879571,9.61204289,31.3879571
49.875,38,31.2616253,31.3788918,6.62110821,31.3788918
49.89,29,31.2505864,31.3699015,-2.36990154,31.3699015
49.905,30,31.2395701,31.3609878,-1.36098776,31.3609878
49.92,31,31.2285764,31.3521528,-0.352152765,31.3521528
49.935,34,31.2176052,31.3433981,2.65660192,31.3433981
49.95,31,31.2066564,31.3347262,-0.334726222,31.3347262
49.965,30,31.19573,31.3261389,-1.32613888,31.3261389
49.98,33,31.1848261,31.3176388,1.68236121,31.3176388
49.995,37,31.1739444,31.3092278,5.69077218,31.3092278
50.01,25,31.1630851,31.300909,-6.30090897,31.300909
50.025,23,31.1522481,31.2926843,-8.29268428,31.2926843
50.04,30,31.1414333,31.2845571,-1.28455705,31.2845571
50.055,45,31.1306408,31.2765295,13.7234705,31.2765295
50.07,40,31.1198704,31.2686054,8.73139464,31.2686054
50.085,34,31.1091221,31.260787,2.73921299,31.260787
50.1,37,31.0983959,31.2530785,5.74692155,31.2530785
50.115,33,31.0876918,31.2454825,1.75451753,31.2454825
50.13,28,31.0770097,31.2380034,-3.23800342,31.2380034
50.145,35,31.0663496,31.2306444,3.76935559,31.2306444
50.16,37,31.0557115,31.2234102,5.77658979,31.2234102
50.175,36,31.0450952,31.2163043,4.7836957,31.2163043
50.19,35,31.0345009,31.209332,3.79066804,31.209332
50.205,36,31.0239283,31.2024971,4.79750295,31.2024971
50.22,33,31.0133776,31.1958054,1.80419457,31.1958054
50.235,33,31.0028487,31.1892614,1.81073859,31.1892614
50.25,40,30.9923415,31.1828715,8.81712852,31.1828715
50.265,39,30.981856,31.1766405,7.82335952,31.1766405
50.28,36,30.9713921,31.1705756,4.82942437,31.1705756
50.295,30,30.9609499,31.1646823,-1.16468235,31.1646823
50.31,29,30.9505292,31.1589687,-2.1589687,31.1589687
50.325,35,30.9401301,31.1534408,3.84655924,31.1534408
50.34,40,30.9297525,31.1481076,8.85189244,31.1481076
50.355,37,30.9193964,31.1429759,5.85702406,31.1429759
50.37,44,30.9090617,31.138056,12.861944,31.138056
50.385,45,30.8987485,31.1333555,13.8666445,31.1333555
50.4,39,30.8884566,31.1288859,7.87111414,31.1288859
50.415,29,30.878186,31.1246558,-2.12465576,31.1246558
50.43,29,30.8679367,31.120678,-2.12067804,31.120678
50.445,36,30.8577087,31.1169627,4.88303731,31.1169627
50.46,38,30.847502,31.1135242,6.88647585,31.1135242
50.475,44,30.8373164,31.1103738,12.8896262,31.1103738
50.49,39,30.8271519,31.1075281,7.89247189,31.1075281
50.505,33,30.8170086,31.105,1.89499997,31.105
50.52,35,30.8068863,31.1028082,3.89719179,31.1028082
50.535,30,30.7967851,31.1009676,-1.10096764,31.1009676
50.55,34,30.7867049,31.12919,2.87081001,31.12919
50.565,38,30.7766456,31.1284841,6.87151593,31.1284841
50.58,37,30.7666073,31.1281993,5.87180068,31.1281993
50.595,34,30.7565899,31.1283558,2.87164418,31.1283558
50.61,32,30.7465933,31.1289818,0.871018202,31.1289818
50.625,32,30.7366176,31.1301006,0.869899437,31.1301006
50.64,30,30.7266626,31.1317447,-1.13174468,31.1317447
50.655,30,30.7167284,31.1339413,-1.13394132,31.1339413
50.67,26,30.706815,31.1367282,-5.13672821,31.1367282
50.685,29,30.6969222,31.1401372,-2.14013718,31.1401372
50.7,25,30.68705,31.1442121,-6.14421214,31.1442121
50.715,33,30.6771984,31.1489905,1.85100946,31.1489905
50.73,34,30.6673674,31.1545238,2.84547625,31.1545238
50.745,38,30.657557,31.160856,6.83914396,31.160856
50.76,39,30.647767,31.1680479,7.83195214,31.1680479
50.775,36,30.6379975,31.1761518,4.82384821,31.1761518
50.79,25,30.6282484,31.1852394,-6.18523937,31.1852394
50.805,23,30.6185198,31.1953735,-8.19537346,31.1953735
50.82,30,30.6088114,31.2066392,-1.20663917,31.2066392
50.835,41,30.5991234,31.2191121,9.78088786,31.2191121
50.85,34,30.5894556,31.2328943,2.76710571,31.2328943
50.865,27,30.5798081,31.2480772,-4.24807723,31.2480772
50.88,28,30.5701809,31.2647839,-3.26478387,31.2647839
50.895,32,30.5605737,31.2831259,0.716874071,31.2831259
50.91,37,30.5509867,31.3032527,5.69674726,31.3032527
50.925,31,30.5414199,31.3253016,-0.325301617,31.3253016
50.94,34,30.531873,31.3494554,2.65054456,31.3494554
50.955,39,30.5223462,31.3758844,7.62411562,31.3758844
50.97,31,30.5128394,31.4048144,-0.404814353,31.4048144
50.985,30,30.5033525,31.4364582,-1.43645815,31.4364582
51,32,30.4938856,31.4710975,0.528902527,31.4710975
51.015,34,30.4844385,31.509001,2.49099899,31.509001
51.03,25,30.4750113,31.5505236,-6.55052364,31.5505236
51.045,32,30.4656039,31.5960082,0.403991764,31.5960082
51.06,31,30.4562163,31.6459068,-0.645906847,31.6459068
51.075,29,30.4468484,31.7006621,-2.70066213,31.7006621
51.09,40,30.4375002,31.760857,8.23914303,31.760857
51.105,37,30.4281717,31.8270701,5.17292989,31.8270701
51.12,32,30.4188627,31.9000632,0.0999367563,31.9000632
51.135,32,30.4095734,31.9806037,0.0193963039,31.9806037
51.15,34,30.4003037,32.0697015,1.93029847,32.0697015
51.165,42,30.3910534,32.1683899,9.83161013,32.1683899
51.18,34,30.3818227,32.2780301,1.72196993,32.2780301
51.195,31,30.3726114,32.4000379,-1.40003794,32.4000379
